measure_date,hour,visits,devices
2019-07-11,0,0,16959053
2019-07-11,1,0,16959053
2019-07-11,2,0,16959053
2019-07-11,3,0,16959053
2019-07-11,4,0,16959053
2019-07-11,5,0,16959053
2019-07-11,6,2,16959053
2019-07-11,7,1,16959053
2019-07-11,8,3,16959053
2019-07-11,9,2,16959053
2019-07-11,10,6,16959053
2019-07-11,11,6,16959053
2019-07-11,12,1,16959053
2019-07-11,13,6,16959053
2019-07-11,14,4,16959053
2019-07-11,15,6,16959053
2019-07-11,16,6,16959053
2019-07-11,17,1,16959053
2019-07-11,18,2,16959053
2019-07-11,19,0,16959053
2019-07-11,20,1,16959053
2019-07-11,21,0,16959053
2019-07-11,22,1,16959053
2019-07-11,23,0,16959053
2019-07-12,0,0,16721811
2019-07-12,1,0,16721811
2019-07-12,2,0,16721811
2019-07-12,3,0,16721811
2019-07-12,4,0,16721811
2019-07-12,5,0,16721811
2019-07-12,6,0,16721811
2019-07-12,7,0,16721811
2019-07-12,8,6,16721811
2019-07-12,9,6,16721811
2019-07-12,10,9,16721811
2019-07-12,11,5,16721811
2019-07-12,12,1,16721811
2019-07-12,13,2,16721811
2019-07-12,14,3,16721811
2019-07-12,15,1,16721811
2019-07-12,16,0,16721811
2019-07-12,17,2,16721811
2019-07-12,18,1,16721811
2019-07-12,19,1,16721811
2019-07-12,20,0,16721811
2019-07-12,21,0,16721811
2019-07-12,22,0,16721811
2019-07-12,23,0,16721811
2019-07-13,0,1,16093424
2019-07-13,1,0,16093424
2019-07-13,2,0,16093424
2019-07-13,3,0,16093424
2019-07-13,4,0,16093424
2019-07-13,5,0,16093424
2019-07-13,6,0,16093424
2019-07-13,7,1,16093424
2019-07-13,8,7,16093424
2019-07-13,9,7,16093424
2019-07-13,10,5,16093424
2019-07-13,11,6,16093424
2019-07-13,12,7,16093424
2019-07-13,13,4,16093424
2019-07-13,14,5,16093424
2019-07-13,15,2,16093424
2019-07-13,16,3,16093424
2019-07-13,17,2,16093424
2019-07-13,18,0,16093424
2019-07-13,19,0,16093424
2019-07-13,20,0,16093424
2019-07-13,21,0,16093424
2019-07-13,22,1,16093424
2019-07-13,23,0,16093424
2019-07-14,0,0,16450267
2019-07-14,1,0,16450267
2019-07-14,2,0,16450267
2019-07-14,3,0,16450267
2019-07-14,4,0,16450267
2019-07-14,5,0,16450267
2019-07-14,6,0,16450267
2019-07-14,7,0,16450267
2019-07-14,8,2,16450267
2019-07-14,9,2,16450267
2019-07-14,10,4,16450267
2019-07-14,11,12,16450267
2019-07-14,12,5,16450267
2019-07-14,13,5,16450267
2019-07-14,14,14,16450267
2019-07-14,15,4,16450267
2019-07-14,16,5,16450267
2019-07-14,17,2,16450267
2019-07-14,18,2,16450267
2019-07-14,19,0,16450267
2019-07-14,20,1,16450267
2019-07-14,21,0,16450267
2019-07-14,22,0,16450267
2019-07-14,23,0,16450267
2019-07-15,0,0,16742121
2019-07-15,1,0,16742121
2019-07-15,2,0,16742121
2019-07-15,3,0,16742121
2019-07-15,4,0,16742121
2019-07-15,5,0,16742121
2019-07-15,6,2,16742121
2019-07-15,7,2,16742121
2019-07-15,8,5,16742121
2019-07-15,9,14,16742121
2019-07-15,10,6,16742121
2019-07-15,11,13,16742121
2019-07-15,12,11,16742121
2019-07-15,13,7,16742121
2019-07-15,14,3,16742121
2019-07-15,15,6,16742121
2019-07-15,16,8,16742121
2019-07-15,17,3,16742121
2019-07-15,18,6,16742121
2019-07-15,19,3,16742121
2019-07-15,20,1,16742121
2019-07-15,21,0,16742121
2019-07-15,22,0,16742121
2019-07-15,23,0,16742121
2019-07-16,0,0,17215535
2019-07-16,1,0,17215535
2019-07-16,2,0,17215535
2019-07-16,3,0,17215535
2019-07-16,4,0,17215535
2019-07-16,5,0,17215535
2019-07-16,6,1,17215535
2019-07-16,7,5,17215535
2019-07-16,8,2,17215535
2019-07-16,9,11,17215535
2019-07-16,10,8,17215535
2019-07-16,11,9,17215535
2019-07-16,12,5,17215535
2019-07-16,13,3,17215535
2019-07-16,14,6,17215535
2019-07-16,15,5,17215535
2019-07-16,16,4,17215535
2019-07-16,17,3,17215535
2019-07-16,18,4,17215535
2019-07-16,19,4,17215535
2019-07-16,20,1,17215535
2019-07-16,21,1,17215535
2019-07-16,22,0,17215535
2019-07-16,23,0,17215535
2019-07-17,0,0,17378025
2019-07-17,1,0,17378025
2019-07-17,2,0,17378025
2019-07-17,3,0,17378025
2019-07-17,4,0,17378025
2019-07-17,5,0,17378025
2019-07-17,6,0,17378025
2019-07-17,7,0,17378025
2019-07-17,8,7,17378025
2019-07-17,9,7,17378025
2019-07-17,10,8,17378025
2019-07-17,11,5,17378025
2019-07-17,12,6,17378025
2019-07-17,13,12,17378025
2019-07-17,14,5,17378025
2019-07-17,15,10,17378025
2019-07-17,16,6,17378025
2019-07-17,17,3,17378025
2019-07-17,18,2,17378025
2019-07-17,19,0,17378025
2019-07-17,20,0,17378025
2019-07-17,21,0,17378025
2019-07-17,22,0,17378025
2019-07-17,23,0,17378025
2019-07-18,0,0,17165053
2019-07-18,1,0,17165053
2019-07-18,2,0,17165053
2019-07-18,3,0,17165053
2019-07-18,4,0,17165053
2019-07-18,5,0,17165053
2019-07-18,6,2,17165053
2019-07-18,7,3,17165053
2019-07-18,8,5,17165053
2019-07-18,9,1,17165053
2019-07-18,10,9,17165053
2019-07-18,11,5,17165053
2019-07-18,12,6,17165053
2019-07-18,13,6,17165053
2019-07-18,14,9,17165053
2019-07-18,15,2,17165053
2019-07-18,16,4,17165053
2019-07-18,17,4,17165053
2019-07-18,18,4,17165053
2019-07-18,19,0,17165053
2019-07-18,20,0,17165053
2019-07-18,21,2,17165053
2019-07-18,22,0,17165053
2019-07-18,23,0,17165053
2019-07-19,0,0,16645810
2019-07-19,1,0,16645810
2019-07-19,2,0,16645810
2019-07-19,3,0,16645810
2019-07-19,4,0,16645810
2019-07-19,5,0,16645810
2019-07-19,6,2,16645810
2019-07-19,7,6,16645810
2019-07-19,8,5,16645810
2019-07-19,9,8,16645810
2019-07-19,10,11,16645810
2019-07-19,11,14,16645810
2019-07-19,12,7,16645810
2019-07-19,13,8,16645810
2019-07-19,14,6,16645810
2019-07-19,15,6,16645810
2019-07-19,16,10,16645810
2019-07-19,17,1,16645810
2019-07-19,18,1,16645810
2019-07-19,19,1,16645810
2019-07-19,20,0,16645810
2019-07-19,21,0,16645810
2019-07-19,22,0,16645810
2019-07-19,23,0,16645810
2019-07-20,0,1,16388594
2019-07-20,1,0,16388594
2019-07-20,2,0,16388594
2019-07-20,3,0,16388594
2019-07-20,4,0,16388594
2019-07-20,5,0,16388594
2019-07-20,6,1,16388594
2019-07-20,7,3,16388594
2019-07-20,8,6,16388594
2019-07-20,9,6,16388594
2019-07-20,10,5,16388594
2019-07-20,11,6,16388594
2019-07-20,12,14,16388594
2019-07-20,13,9,16388594
2019-07-20,14,4,16388594
2019-07-20,15,5,16388594
2019-07-20,16,4,16388594
2019-07-20,17,2,16388594
2019-07-20,18,1,16388594
2019-07-20,19,0,16388594
2019-07-20,20,1,16388594
2019-07-20,21,0,16388594
2019-07-20,22,0,16388594
2019-07-20,23,2,16388594
2019-07-21,0,0,16802978
2019-07-21,1,0,16802978
2019-07-21,2,0,16802978
2019-07-21,3,0,16802978
2019-07-21,4,0,16802978
2019-07-21,5,0,16802978
2019-07-21,6,1,16802978
2019-07-21,7,0,16802978
2019-07-21,8,6,16802978
2019-07-21,9,7,16802978
2019-07-21,10,8,16802978
2019-07-21,11,8,16802978
2019-07-21,12,13,16802978
2019-07-21,13,7,16802978
2019-07-21,14,12,16802978
2019-07-21,15,2,16802978
2019-07-21,16,4,16802978
2019-07-21,17,2,16802978
2019-07-21,18,4,16802978
2019-07-21,19,3,16802978
2019-07-21,20,0,16802978
2019-07-21,21,0,16802978
2019-07-21,22,0,16802978
2019-07-21,23,0,16802978
2019-07-22,0,0,16898245
2019-07-22,1,0,16898245
2019-07-22,2,0,16898245
2019-07-22,3,0,16898245
2019-07-22,4,0,16898245
2019-07-22,5,0,16898245
2019-07-22,6,0,16898245
2019-07-22,7,0,16898245
2019-07-22,8,3,16898245
2019-07-22,9,16,16898245
2019-07-22,10,16,16898245
2019-07-22,11,13,16898245
2019-07-22,12,11,16898245
2019-07-22,13,10,16898245
2019-07-22,14,13,16898245
2019-07-22,15,14,16898245
2019-07-22,16,3,16898245
2019-07-22,17,3,16898245
2019-07-22,18,2,16898245
2019-07-22,19,0,16898245
2019-07-22,20,2,16898245
2019-07-22,21,0,16898245
2019-07-22,22,1,16898245
2019-07-22,23,0,16898245
2019-07-23,0,0,16730596
2019-07-23,1,0,16730596
2019-07-23,2,0,16730596
2019-07-23,3,0,16730596
2019-07-23,4,0,16730596
2019-07-23,5,0,16730596
2019-07-23,6,0,16730596
2019-07-23,7,0,16730596
2019-07-23,8,9,16730596
2019-07-23,9,6,16730596
2019-07-23,10,5,16730596
2019-07-23,11,10,16730596
2019-07-23,12,8,16730596
2019-07-23,13,2,16730596
2019-07-23,14,3,16730596
2019-07-23,15,5,16730596
2019-07-23,16,2,16730596
2019-07-23,17,2,16730596
2019-07-23,18,0,16730596
2019-07-23,19,2,16730596
2019-07-23,20,0,16730596
2019-07-23,21,5,16730596
2019-07-23,22,0,16730596
2019-07-23,23,0,16730596
2019-07-24,0,0,16141029
2019-07-24,1,0,16141029
2019-07-24,2,0,16141029
2019-07-24,3,0,16141029
2019-07-24,4,0,16141029
2019-07-24,5,0,16141029
2019-07-24,6,1,16141029
2019-07-24,7,5,16141029
2019-07-24,8,6,16141029
2019-07-24,9,9,16141029
2019-07-24,10,8,16141029
2019-07-24,11,5,16141029
2019-07-24,12,2,16141029
2019-07-24,13,2,16141029
2019-07-24,14,3,16141029
2019-07-24,15,8,16141029
2019-07-24,16,9,16141029
2019-07-24,17,2,16141029
2019-07-24,18,2,16141029
2019-07-24,19,1,16141029
2019-07-24,20,0,16141029
2019-07-24,21,0,16141029
2019-07-24,22,0,16141029
2019-07-24,23,0,16141029
2019-07-25,0,0,15912972
2019-07-25,1,0,15912972
2019-07-25,2,0,15912972
2019-07-25,3,0,15912972
2019-07-25,4,0,15912972
2019-07-25,5,0,15912972
2019-07-25,6,0,15912972
2019-07-25,7,1,15912972
2019-07-25,8,2,15912972
2019-07-25,9,4,15912972
2019-07-25,10,3,15912972
2019-07-25,11,11,15912972
2019-07-25,12,9,15912972
2019-07-25,13,9,15912972
2019-07-25,14,3,15912972
2019-07-25,15,10,15912972
2019-07-25,16,7,15912972
2019-07-25,17,1,15912972
2019-07-25,18,4,15912972
2019-07-25,19,0,15912972
2019-07-25,20,3,15912972
2019-07-25,21,0,15912972
2019-07-25,22,0,15912972
2019-07-25,23,1,15912972
2019-07-26,0,0,15660127
2019-07-26,1,0,15660127
2019-07-26,2,0,15660127
2019-07-26,3,0,15660127
2019-07-26,4,0,15660127
2019-07-26,5,0,15660127
2019-07-26,6,0,15660127
2019-07-26,7,0,15660127
2019-07-26,8,3,15660127
2019-07-26,9,3,15660127
2019-07-26,10,6,15660127
2019-07-26,11,7,15660127
2019-07-26,12,2,15660127
2019-07-26,13,6,15660127
2019-07-26,14,3,15660127
2019-07-26,15,5,15660127
2019-07-26,16,7,15660127
2019-07-26,17,2,15660127
2019-07-26,18,2,15660127
2019-07-26,19,2,15660127
2019-07-26,20,0,15660127
2019-07-26,21,0,15660127
2019-07-26,22,0,15660127
2019-07-26,23,1,15660127
2019-07-27,0,0,15346827
2019-07-27,1,0,15346827
2019-07-27,2,0,15346827
2019-07-27,3,0,15346827
2019-07-27,4,0,15346827
2019-07-27,5,1,15346827
2019-07-27,6,0,15346827
2019-07-27,7,1,15346827
2019-07-27,8,0,15346827
2019-07-27,9,6,15346827
2019-07-27,10,4,15346827
2019-07-27,11,5,15346827
2019-07-27,12,7,15346827
2019-07-27,13,7,15346827
2019-07-27,14,7,15346827
2019-07-27,15,5,15346827
2019-07-27,16,3,15346827
2019-07-27,17,1,15346827
2019-07-27,18,2,15346827
2019-07-27,19,2,15346827
2019-07-27,20,0,15346827
2019-07-27,21,0,15346827
2019-07-27,22,1,15346827
2019-07-27,23,0,15346827
2019-07-28,0,0,15433944
2019-07-28,1,0,15433944
2019-07-28,2,0,15433944
2019-07-28,3,0,15433944
2019-07-28,4,0,15433944
2019-07-28,5,2,15433944
2019-07-28,6,0,15433944
2019-07-28,7,2,15433944
2019-07-28,8,8,15433944
2019-07-28,9,2,15433944
2019-07-28,10,8,15433944
2019-07-28,11,6,15433944
2019-07-28,12,10,15433944
2019-07-28,13,8,15433944
2019-07-28,14,3,15433944
2019-07-28,15,9,15433944
2019-07-28,16,4,15433944
2019-07-28,17,4,15433944
2019-07-28,18,5,15433944
2019-07-28,19,2,15433944
2019-07-28,20,1,15433944
2019-07-28,21,2,15433944
2019-07-28,22,1,15433944
2019-07-28,23,0,15433944
2019-07-29,0,0,16062027
2019-07-29,1,0,16062027
2019-07-29,2,0,16062027
2019-07-29,3,0,16062027
2019-07-29,4,0,16062027
2019-07-29,5,1,16062027
2019-07-29,6,1,16062027
2019-07-29,7,2,16062027
2019-07-29,8,2,16062027
2019-07-29,9,5,16062027
2019-07-29,10,11,16062027
2019-07-29,11,8,16062027
2019-07-29,12,0,16062027
2019-07-29,13,6,16062027
2019-07-29,14,5,16062027
2019-07-29,15,5,16062027
2019-07-29,16,7,16062027
2019-07-29,17,1,16062027
2019-07-29,18,3,16062027
2019-07-29,19,3,16062027
2019-07-29,20,1,16062027
2019-07-29,21,2,16062027
2019-07-29,22,1,16062027
2019-07-29,23,0,16062027
2019-07-30,0,0,15867365
2019-07-30,1,0,15867365
2019-07-30,2,0,15867365
2019-07-30,3,0,15867365
2019-07-30,4,0,15867365
2019-07-30,5,0,15867365
2019-07-30,6,1,15867365
2019-07-30,7,1,15867365
2019-07-30,8,3,15867365
2019-07-30,9,3,15867365
2019-07-30,10,13,15867365
2019-07-30,11,9,15867365
2019-07-30,12,8,15867365
2019-07-30,13,7,15867365
2019-07-30,14,8,15867365
2019-07-30,15,7,15867365
2019-07-30,16,6,15867365
2019-07-30,17,4,15867365
2019-07-30,18,2,15867365
2019-07-30,19,0,15867365
2019-07-30,20,0,15867365
2019-07-30,21,0,15867365
2019-07-30,22,0,15867365
2019-07-30,23,1,15867365
2019-07-31,0,0,16603381
2019-07-31,1,0,16603381
2019-07-31,2,0,16603381
2019-07-31,3,0,16603381
2019-07-31,4,2,16603381
2019-07-31,5,0,16603381
2019-07-31,6,0,16603381
2019-07-31,7,0,16603381
2019-07-31,8,3,16603381
2019-07-31,9,8,16603381
2019-07-31,10,7,16603381
2019-07-31,11,17,16603381
2019-07-31,12,10,16603381
2019-07-31,13,3,16603381
2019-07-31,14,4,16603381
2019-07-31,15,2,16603381
2019-07-31,16,2,16603381
2019-07-31,17,3,16603381
2019-07-31,18,5,16603381
2019-07-31,19,3,16603381
2019-07-31,20,0,16603381
2019-07-31,21,4,16603381
2019-07-31,22,0,16603381
2019-07-31,23,0,16603381
2019-08-01,0,0,17044896
2019-08-01,1,0,17044896
2019-08-01,2,0,17044896
2019-08-01,3,0,17044896
2019-08-01,4,0,17044896
2019-08-01,5,0,17044896
2019-08-01,6,0,17044896
2019-08-01,7,0,17044896
2019-08-01,8,3,17044896
2019-08-01,9,10,17044896
2019-08-01,10,5,17044896
2019-08-01,11,7,17044896
2019-08-01,12,12,17044896
2019-08-01,13,7,17044896
2019-08-01,14,3,17044896
2019-08-01,15,9,17044896
2019-08-01,16,1,17044896
2019-08-01,17,5,17044896
2019-08-01,18,2,17044896
2019-08-01,19,1,17044896
2019-08-01,20,2,17044896
2019-08-01,21,2,17044896
2019-08-01,22,1,17044896
2019-08-01,23,1,17044896
2019-08-02,0,0,16650613
2019-08-02,1,0,16650613
2019-08-02,2,0,16650613
2019-08-02,3,0,16650613
2019-08-02,4,0,16650613
2019-08-02,5,0,16650613
2019-08-02,6,2,16650613
2019-08-02,7,1,16650613
2019-08-02,8,1,16650613
2019-08-02,9,12,16650613
2019-08-02,10,7,16650613
2019-08-02,11,8,16650613
2019-08-02,12,7,16650613
2019-08-02,13,5,16650613
2019-08-02,14,7,16650613
2019-08-02,15,9,16650613
2019-08-02,16,3,16650613
2019-08-02,17,3,16650613
2019-08-02,18,10,16650613
2019-08-02,19,2,16650613
2019-08-02,20,1,16650613
2019-08-02,21,1,16650613
2019-08-02,22,0,16650613
2019-08-02,23,0,16650613
2019-08-03,0,1,16294573
2019-08-03,1,0,16294573
2019-08-03,2,0,16294573
2019-08-03,3,0,16294573
2019-08-03,4,0,16294573
2019-08-03,5,0,16294573
2019-08-03,6,2,16294573
2019-08-03,7,2,16294573
2019-08-03,8,0,16294573
2019-08-03,9,8,16294573
2019-08-03,10,10,16294573
2019-08-03,11,8,16294573
2019-08-03,12,6,16294573
2019-08-03,13,6,16294573
2019-08-03,14,6,16294573
2019-08-03,15,8,16294573
2019-08-03,16,8,16294573
2019-08-03,17,5,16294573
2019-08-03,18,2,16294573
2019-08-03,19,2,16294573
2019-08-03,20,1,16294573
2019-08-03,21,0,16294573
2019-08-03,22,0,16294573
2019-08-03,23,0,16294573
2019-08-04,0,0,16250193
2019-08-04,1,0,16250193
2019-08-04,2,0,16250193
2019-08-04,3,0,16250193
2019-08-04,4,0,16250193
2019-08-04,5,0,16250193
2019-08-04,6,0,16250193
2019-08-04,7,1,16250193
2019-08-04,8,8,16250193
2019-08-04,9,2,16250193
2019-08-04,10,7,16250193
2019-08-04,11,8,16250193
2019-08-04,12,11,16250193
2019-08-04,13,7,16250193
2019-08-04,14,8,16250193
2019-08-04,15,5,16250193
2019-08-04,16,1,16250193
2019-08-04,17,5,16250193
2019-08-04,18,4,16250193
2019-08-04,19,2,16250193
2019-08-04,20,1,16250193
2019-08-04,21,2,16250193
2019-08-04,22,0,16250193
2019-08-04,23,0,16250193
2019-08-05,0,0,16917475
2019-08-05,1,0,16917475
2019-08-05,2,0,16917475
2019-08-05,3,0,16917475
2019-08-05,4,0,16917475
2019-08-05,5,0,16917475
2019-08-05,6,1,16917475
2019-08-05,7,4,16917475
2019-08-05,8,7,16917475
2019-08-05,9,3,16917475
2019-08-05,10,14,16917475
2019-08-05,11,6,16917475
2019-08-05,12,12,16917475
2019-08-05,13,9,16917475
2019-08-05,14,15,16917475
2019-08-05,15,2,16917475
2019-08-05,16,4,16917475
2019-08-05,17,4,16917475
2019-08-05,18,6,16917475
2019-08-05,19,1,16917475
2019-08-05,20,0,16917475
2019-08-05,21,0,16917475
2019-08-05,22,0,16917475
2019-08-05,23,1,16917475
2019-08-06,0,0,16966294
2019-08-06,1,0,16966294
2019-08-06,2,0,16966294
2019-08-06,3,0,16966294
2019-08-06,4,0,16966294
2019-08-06,5,0,16966294
2019-08-06,6,0,16966294
2019-08-06,7,0,16966294
2019-08-06,8,8,16966294
2019-08-06,9,10,16966294
2019-08-06,10,6,16966294
2019-08-06,11,6,16966294
2019-08-06,12,5,16966294
2019-08-06,13,4,16966294
2019-08-06,14,11,16966294
2019-08-06,15,5,16966294
2019-08-06,16,5,16966294
2019-08-06,17,2,16966294
2019-08-06,18,6,16966294
2019-08-06,19,0,16966294
2019-08-06,20,0,16966294
2019-08-06,21,0,16966294
2019-08-06,22,0,16966294
2019-08-06,23,1,16966294
2019-08-07,0,0,17090806
2019-08-07,1,0,17090806
2019-08-07,2,0,17090806
2019-08-07,3,0,17090806
2019-08-07,4,0,17090806
2019-08-07,5,0,17090806
2019-08-07,6,0,17090806
2019-08-07,7,3,17090806
2019-08-07,8,3,17090806
2019-08-07,9,5,17090806
2019-08-07,10,5,17090806
2019-08-07,11,12,17090806
2019-08-07,12,9,17090806
2019-08-07,13,5,17090806
2019-08-07,14,3,17090806
2019-08-07,15,8,17090806
2019-08-07,16,6,17090806
2019-08-07,17,10,17090806
2019-08-07,18,4,17090806
2019-08-07,19,1,17090806
2019-08-07,20,1,17090806
2019-08-07,21,0,17090806
2019-08-07,22,0,17090806
2019-08-07,23,0,17090806
2019-08-08,0,0,16959385
2019-08-08,1,0,16959385
2019-08-08,2,0,16959385
2019-08-08,3,0,16959385
2019-08-08,4,0,16959385
2019-08-08,5,0,16959385
2019-08-08,6,0,16959385
2019-08-08,7,0,16959385
2019-08-08,8,3,16959385
2019-08-08,9,3,16959385
2019-08-08,10,4,16959385
2019-08-08,11,6,16959385
2019-08-08,12,7,16959385
2019-08-08,13,7,16959385
2019-08-08,14,8,16959385
2019-08-08,15,8,16959385
2019-08-08,16,2,16959385
2019-08-08,17,0,16959385
2019-08-08,18,4,16959385
2019-08-08,19,5,16959385
2019-08-08,20,1,16959385
2019-08-08,21,0,16959385
2019-08-08,22,0,16959385
2019-08-08,23,0,16959385
2019-08-09,0,0,17327031
2019-08-09,1,0,17327031
2019-08-09,2,0,17327031
2019-08-09,3,0,17327031
2019-08-09,4,0,17327031
2019-08-09,5,0,17327031
2019-08-09,6,1,17327031
2019-08-09,7,0,17327031
2019-08-09,8,3,17327031
2019-08-09,9,2,17327031
2019-08-09,10,8,17327031
2019-08-09,11,12,17327031
2019-08-09,12,7,17327031
2019-08-09,13,5,17327031
2019-08-09,14,1,17327031
2019-08-09,15,3,17327031
2019-08-09,16,4,17327031
2019-08-09,17,3,17327031
2019-08-09,18,4,17327031
2019-08-09,19,2,17327031
2019-08-09,20,1,17327031
2019-08-09,21,0,17327031
2019-08-09,22,1,17327031
2019-08-09,23,0,17327031
2019-08-10,0,0,16711778
2019-08-10,1,0,16711778
2019-08-10,2,0,16711778
2019-08-10,3,0,16711778
2019-08-10,4,0,16711778
2019-08-10,5,0,16711778
2019-08-10,6,0,16711778
2019-08-10,7,5,16711778
2019-08-10,8,3,16711778
2019-08-10,9,7,16711778
2019-08-10,10,7,16711778
2019-08-10,11,7,16711778
2019-08-10,12,2,16711778
2019-08-10,13,7,16711778
2019-08-10,14,7,16711778
2019-08-10,15,6,16711778
2019-08-10,16,5,16711778
2019-08-10,17,1,16711778
2019-08-10,18,3,16711778
2019-08-10,19,1,16711778
2019-08-10,20,2,16711778
2019-08-10,21,0,16711778
2019-08-10,22,0,16711778
2019-08-10,23,0,16711778
2019-08-11,0,0,17027728
2019-08-11,1,0,17027728
2019-08-11,2,0,17027728
2019-08-11,3,0,17027728
2019-08-11,4,0,17027728
2019-08-11,5,0,17027728
2019-08-11,6,0,17027728
2019-08-11,7,0,17027728
2019-08-11,8,2,17027728
2019-08-11,9,7,17027728
2019-08-11,10,6,17027728
2019-08-11,11,8,17027728
2019-08-11,12,6,17027728
2019-08-11,13,8,17027728
2019-08-11,14,3,17027728
2019-08-11,15,6,17027728
2019-08-11,16,2,17027728
2019-08-11,17,5,17027728
2019-08-11,18,4,17027728
2019-08-11,19,1,17027728
2019-08-11,20,0,17027728
2019-08-11,21,0,17027728
2019-08-11,22,0,17027728
2019-08-11,23,0,17027728
2019-08-12,0,1,17820310
2019-08-12,1,0,17820310
2019-08-12,2,0,17820310
2019-08-12,3,0,17820310
2019-08-12,4,0,17820310
2019-08-12,5,0,17820310
2019-08-12,6,0,17820310
2019-08-12,7,1,17820310
2019-08-12,8,12,17820310
2019-08-12,9,5,17820310
2019-08-12,10,15,17820310
2019-08-12,11,5,17820310
2019-08-12,12,2,17820310
2019-08-12,13,4,17820310
2019-08-12,14,7,17820310
2019-08-12,15,6,17820310
2019-08-12,16,3,17820310
2019-08-12,17,2,17820310
2019-08-12,18,1,17820310
2019-08-12,19,1,17820310
2019-08-12,20,0,17820310
2019-08-12,21,0,17820310
2019-08-12,22,0,17820310
2019-08-12,23,0,17820310
2019-08-13,0,0,17768190
2019-08-13,1,0,17768190
2019-08-13,2,0,17768190
2019-08-13,3,0,17768190
2019-08-13,4,0,17768190
2019-08-13,5,1,17768190
2019-08-13,6,2,17768190
2019-08-13,7,1,17768190
2019-08-13,8,0,17768190
2019-08-13,9,3,17768190
2019-08-13,10,3,17768190
2019-08-13,11,5,17768190
2019-08-13,12,10,17768190
2019-08-13,13,9,17768190
2019-08-13,14,9,17768190
2019-08-13,15,1,17768190
2019-08-13,16,6,17768190
2019-08-13,17,0,17768190
2019-08-13,18,2,17768190
2019-08-13,19,0,17768190
2019-08-13,20,0,17768190
2019-08-13,21,0,17768190
2019-08-13,22,1,17768190
2019-08-13,23,0,17768190
2019-08-14,0,0,17882615
2019-08-14,1,0,17882615
2019-08-14,2,0,17882615
2019-08-14,3,0,17882615
2019-08-14,4,0,17882615
2019-08-14,5,0,17882615
2019-08-14,6,0,17882615
2019-08-14,7,0,17882615
2019-08-14,8,1,17882615
2019-08-14,9,2,17882615
2019-08-14,10,3,17882615
2019-08-14,11,6,17882615
2019-08-14,12,6,17882615
2019-08-14,13,9,17882615
2019-08-14,14,5,17882615
2019-08-14,15,1,17882615
2019-08-14,16,9,17882615
2019-08-14,17,1,17882615
2019-08-14,18,6,17882615
2019-08-14,19,2,17882615
2019-08-14,20,0,17882615
2019-08-14,21,1,17882615
2019-08-14,22,0,17882615
2019-08-14,23,0,17882615
2019-08-15,0,0,17831300
2019-08-15,1,0,17831300
2019-08-15,2,0,17831300
2019-08-15,3,0,17831300
2019-08-15,4,0,17831300
2019-08-15,5,1,17831300
2019-08-15,6,0,17831300
2019-08-15,7,1,17831300
2019-08-15,8,4,17831300
2019-08-15,9,0,17831300
2019-08-15,10,9,17831300
2019-08-15,11,1,17831300
2019-08-15,12,7,17831300
2019-08-15,13,8,17831300
2019-08-15,14,1,17831300
2019-08-15,15,1,17831300
2019-08-15,16,4,17831300
2019-08-15,17,1,17831300
2019-08-15,18,1,17831300
2019-08-15,19,1,17831300
2019-08-15,20,0,17831300
2019-08-15,21,0,17831300
2019-08-15,22,0,17831300
2019-08-15,23,0,17831300
2019-08-16,0,0,18014731
2019-08-16,1,0,18014731
2019-08-16,2,0,18014731
2019-08-16,3,0,18014731
2019-08-16,4,0,18014731
2019-08-16,5,0,18014731
2019-08-16,6,0,18014731
2019-08-16,7,0,18014731
2019-08-16,8,3,18014731
2019-08-16,9,1,18014731
2019-08-16,10,1,18014731
2019-08-16,11,7,18014731
2019-08-16,12,7,18014731
2019-08-16,13,2,18014731
2019-08-16,14,3,18014731
2019-08-16,15,4,18014731
2019-08-16,16,3,18014731
2019-08-16,17,4,18014731
2019-08-16,18,1,18014731
2019-08-16,19,0,18014731
2019-08-16,20,1,18014731
2019-08-16,21,0,18014731
2019-08-16,22,0,18014731
2019-08-16,23,1,18014731
2019-08-17,0,0,17493321
2019-08-17,1,0,17493321
2019-08-17,2,0,17493321
2019-08-17,3,0,17493321
2019-08-17,4,1,17493321
2019-08-17,5,0,17493321
2019-08-17,6,0,17493321
2019-08-17,7,1,17493321
